item_code,item_description,item_type,total_sales,liquor_type
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,1.61,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,1.36,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,1.93,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.66,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.32,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.4,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.16,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.16,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.57,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.08,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.4,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.24,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.24,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.33,VODKA
71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,0.32,VODKA
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,32.91,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,9.68,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,31.17,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,13.08,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,12.39,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,12.9,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,42.03,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,7.82,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,12.9,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,22.68,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,14.21,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,21.03,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,10.02,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,24.07,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,10.85,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,22.75,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,6.97,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,22.58,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,11.53,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,33.1,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,8.65,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,10.16,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,8.82,WHISKY
71683,HUDSON BABY BOURBON - 750ML,LIQUOR,6.97,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.24,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,3.68,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,4.279999999999999,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.9,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,4.73,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,4.32,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,6.6,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,5.36,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.73,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.8,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.42,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,5.19,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,3.8,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,4,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,4.67,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,4.7,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,3.21,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.56,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,4.89,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,3.69,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.41,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.81,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,1.52,WHISKY
71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,2.64,WHISKY
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,1.02,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,1.01,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,1.19,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.68,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.17,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.51,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.17,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.67,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.34,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.34,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.34,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.17,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.51,OTHER
71694,GLENMORANGIE SPIOS -  750ML,LIQUOR,0.68,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,0.6,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,0.52,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,0.72,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,2.24,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,1.16,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,1.56,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,2.6,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,1.76,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,1.61,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,0.12,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,0.16,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,1.12,OTHER
71700,OLD FORESTER - 375ML,LIQUOR,0,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,1.69,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,2.04,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,4.87,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,5.720000000000001,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,4.4,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,4.75,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,8.07,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,5.23,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,5.71,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,8.23,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,9.1,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,12.6,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,8.76,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,7.75,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,8.93,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,6.07,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,8.6,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,6.57,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,8.76,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,13.65,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,9.27,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,11.82,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,6.09,OTHER
71710,AVERNA AMARO - 750ML,LIQUOR,8.940000000000001,OTHER
71717,FINLANDIA VODKA - 750ML,LIQUOR,14.69,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,22.69,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,16.36,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,10.87,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,14.28,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,11.35,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,16.84,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,13.27,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,12.4,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,12.27,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,28.67,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,19.72,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,37.02,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,16.72,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,39.14,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,13.71,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,33.01,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,12.72,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,29.42,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,14.95,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,12.83,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,15.08,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,12.2,VODKA
71717,FINLANDIA VODKA - 750ML,LIQUOR,12.56,VODKA
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,2.52,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.34,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.85,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,2.04,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,2.21,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,1.19,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,2.54,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,1.02,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,1.53,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.51,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.34,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,1.02,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.17,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.34,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.34,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,1.35,WHISKY
71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.51,WHISKY
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.2,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.12,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.97,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.52,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.68,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,2.32,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,5.67,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,2.16,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.32,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.36,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.28,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.88,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.72,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.32,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.12,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.12,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.48,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.08,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.56,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,1.04,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.16,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.56,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.24,OTHER
71724,GENTLEMAN JACK - 375ML,LIQUOR,0.4,OTHER
71728,JAGERMEISTER BERLIN MULE VAP - 750ML,LIQUOR,21.61,OTHER
71728,JAGERMEISTER BERLIN MULE VAP - 750ML,LIQUOR,2.19,OTHER
71728,JAGERMEISTER BERLIN MULE VAP - 750ML,LIQUOR,0,OTHER
71731,JAGERMEISTER COLD BREW COFFEE - 750ML,LIQUOR,2.21,OTHER
71731,JAGERMEISTER COLD BREW COFFEE - 750ML,LIQUOR,3.06,OTHER
71731,JAGERMEISTER COLD BREW COFFEE - 750ML,LIQUOR,5.26,OTHER
71731,JAGERMEISTER COLD BREW COFFEE - 750ML,LIQUOR,2.72,OTHER
71731,JAGERMEISTER COLD BREW COFFEE - 750ML,LIQUOR,1.53,OTHER
71736,BELVEDERE VODKA W/SHAKER - 750ML,LIQUOR,0.17,VODKA
71736,BELVEDERE VODKA W/SHAKER - 750ML,LIQUOR,0.17,VODKA
71736,BELVEDERE VODKA W/SHAKER - 750ML,LIQUOR,0.34,VODKA
71736,BELVEDERE VODKA W/SHAKER - 750ML,LIQUOR,0.17,VODKA
71736,BELVEDERE VODKA W/SHAKER - 750ML,LIQUOR,0,VODKA
71736,BELVEDERE VODKA W/SHAKER - 750ML,LIQUOR,1.01,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,30.92,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,36.09,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,27.85,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,30.5,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,29.21,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,23.46,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,23.04,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,23.8,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,25.39,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,15.85,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,32.22,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,21.44,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,23.43,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,22.16,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,26.46,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,19.61,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,24.19,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,18.17,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,21.58,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,17.58,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,14.49,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,15.17,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,15.96,VODKA
71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,16.96,VODKA
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,8.19,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,13.43,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,11.75,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,5.19,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,0.08,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,4.52,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,19.67,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,19.37,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,9.98,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,8.95,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,0.56,OTHER
71740,CROWN ROYAL SALTED CARAMEL - 750ML,LIQUOR,8.26,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.5,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.67,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.84,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,1.5,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.85,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.34,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.51,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,1.01,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,2.36,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,5.56,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,3.37,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,8.31,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,8.29,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,7.13,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,5.08,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,1.7,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,1.69,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.85,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,4.93,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,5.41,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,3.73,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,6.77,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,5.26,OTHER
71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,2.72,OTHER
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,26.16,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,22.9,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,26.16,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,27.27,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,26.95,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,20.73,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,34.62,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,19.57,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,17.6,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,28.74,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,21.4,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,34.510000000000005,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,28.93,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,40.25,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,26.16,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,40.02,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,25.37,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,27.67,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,31,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,36.7,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,32.75,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,42.36,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,48.43,VODKA
71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,16.560000000000002,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,6.29,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,7.23,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,4.5,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,5.86,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,5.11,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,5.7,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,5.45,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,5.05,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,4.01,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,0.73,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,0.48,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,0.49,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,0.16,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,0.32,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,0.64,VODKA
71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,0.5,VODKA
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,2.68,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,51.27,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,52.81,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,60.3,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,44.88,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,42.25,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,27.01,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,13.52,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,51.3,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,98.44,OTHER
71764,HIGH NOON SUN SIPS GRAPEFRUIT - RTD - 355ML,LIQUOR,182.72,OTHER
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,1.01,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,1.35,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0.17,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0.51,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,1.36,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0.68,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0.17,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,1.19,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0.51,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,1.01,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0.51,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,1.7,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,1.52,WHISKY
71770,BULLSHINE CINNAMON WHISKEY  - 750ML,LIQUOR,0.17,WHISKY
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,7.45,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,4.76,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,3.73,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,5.25,VODKA
71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,5.6,VODKA
